Hugo_Symbol	MF: BLCA
CRX	0.014245635573688764
CRY1	0.009679795749262633
CRY2	0.00943201436031697
CRYBA1	0.0024269462948217396
CRYBA2	0.004858194185286783
CRYBA4	0.009702619376104655
CRYBB1	0.012082841082222543
CRYBB2	0.004864452895794357
CRYBG3	0.021248132843102226
CRYGB	0.009721031095965674
CRYGD	0.002429699169498255
CRYGN	0.002419463636566284
CRYGS	0.0072445311207635955
CRYL1	0.004822937194945755
CRYM	0.00963760470739938
CRYM-AS1	0.00481446026649653
CRYZ	0.00476910438551168
CRYZL1	0.004781704891299741
CS	0.012083838790224549
CSAD	0.007234486443761615
CSAG1	0.007279223609714908
CSAG2	0.002421848878558984
CSDE1	0.018094951300296216
CSE1L	0.02348804852288946
CSF1	0.01679245754662749
CSF1R	0.02415037843193636
CSF2RA	0.015807522904395552
CSF2RB	0.011978634813568983
CSF3	0.002430877331055458
CSF3R	0.013978202661701697
CSGALNACT1	0.0047594561906353665
CSGALNACT2	0.014411182255941863
CSH1	0.01209039530669259
CSH2	0.012112501228603417
CSHL1	0.01675225251773376
CSK	0.014079309279613348
CSMD1	0.06254365600650323
CSMD2	0.07912602083504376
CSMD3	0.1598259616533442
CSN1S1	0.004695014851742612
CSN2	0.004854034807671168
CSN3	0.012153029889497973
CSNK1A1	0.014313921773886015
CSNK1A1L	0.012074484500962674
CSNK1A1P1	0.007129517130422979
CSNK1D	0.00964427650164042
CSNK1E	0.011971627810310598
CSNK1G1	0.009434310174561181
CSNK1G2	0.019294529776160207
CSNK1G3	0.014100611906024586
CSNK2A1	0.026288282814441618
CSNK2A3	0.009650012995356968
CSNK2B-LY6G5B--991	0.009712368748022079
CSPG4	0.04272270719059784
CSPG5	0.016403024390601817
CSPP1	0.03551804479711025
CSRNP1	0.007221292663572095
CSRNP2	0.007247572468064348
CSRNP3	0.01833301121425666
CSRP1	0.002348154849638058
CSRP2	0.004817457783329211
CSRP2BP	0.023459684672352616
CSRP3	0.0024281075164670615
CST1	0.0048477085572305855
CST11	0.004852185188324253
CST2	0.002431945781364674
CST4	0.002427583612181745
CST5	0.004859852212248744
CST6	0.002432518536234896
CST7	0.004859539622949388
CST8	0.019402691291761424
CST9	0.0024299914679643928
CST9L	0.004858928113802798
CSTA	0.002414881547922742
CSTB	0.0024269413684764184
CSTF1	0.009637207299265954
CSTF2	0.014410174096007275
CSTF2T	0.01439514243949621
CSTF3	0.0072275608121683205
CSTL1	0.007285455217188625
CT45A1	0.004852362030348806
CT45A3	0.002425845402130119
CT47B1	0.014565082636726536
CT55	0.0024254403475571177
CTAG2	0.004826579183262589
CTAGE1	0.019283997198143814
CTAGE11P	0.03394209409827828
CTAGE15	0.007253339912640202
CTAGE4	0.0048480905706446585
CTAGE6	0.002308707103660417
CTAGE8	0.0071671667503443994
CTAGE9	0.019385529754897553
CTB-60B18.6	0.004857281654289875
CTB-61M7.1	0.0024309242962438013
CTB-96E2.2	0.0024310258777571494
CTBP1	0.016755095672972654
CTBP2	0.028167832213417312
CTBS	0.009505791302247822
CTC-260E6.2	0.007294830823113848
CTC-260F20.3	0.0048617588135462615
CTC-429P9.4	0.002429130026659363
CTC-435M10.3	0.004825034883890096
CTC-512J14.5	0.007286069511771648
CTC-512J14.7	0.0097197821701603
CTC1	0.014455385707027387
CTCF	0.035576802827887784
CTCFL	0.008751583890394179
CTD-2006K23.2	0.004852341666517165
CTD-2012J19.3	0.0048526602123964155
CTD-2014E2.5	0.01445049368976092
CTD-2026D20.3	0.0024199224786689674
CTD-2027I19.2	0.0024276213689578704
CTD-2054N24.2	0.0024189725902044852
CTD-2066L21.3	0.004857852049117511
CTD-2090I13.1	0.007190380958146351
CTD-2139B15.2	0.007289775695988415
CTD-2206N4.2	0.017006522330138298
CTD-2206N4.4	0.002427329166996961
CTD-2207O23.12	0.0048626712530224795
CTD-2269E23.2	0.0024329189959972092
CTD-2331H12.5	0.002421997048916413
CTD-2349P21.5	0.0024312678132672617
CTD-2370N5.3	0.00242999311015259
CTD-2374C24.1	0.00237201188709693
CTD-2583A14.10	0.0024299613250819826
CTD-3074O7.11	0.01432664108727685
CTD-3099C6.11	0.0024321899716971277
CTD-3099C6.9	0.0023824671693079345
CTD-3105H18.14	0.012089866630941132
CTD-3157E16.2	0.004859897397593945
CTD-3187F8.14	0.004843066036982294
CTDNEP1	0.004826987505654708
CTDP1	0.006883897658297613
CTDSP1	0.007210743262934714
CTDSP2	0.002391126493272495
CTDSPL	0.002390745465472372
CTDSPL2	0.011823258669718877
CTF1	0.00482408574762414
CTGF	0.014377175030434418
CTGLF11P	0.009711966067923818
CTGLF12P	0.007245676895642967
CTH	0.014414648667096212
CTHRC1	0.009679232137315296
CTIF	0.009535131121124259
CTLA4	0.004833919213634116
CTNNA1	0.011902765329111383
CTNNA2	0.05505118562848142
CTNNA3	0.018348898223484386
CTNNAL1	0.014417562570978662
CTNNB1	0.025523629384306423
CTNNBIP1	0.0023866099984396487
CTNNBL1	0.016514820565234848
CTNND1	0.024264144228882394
CTNND2	0.039864170983996985
CTNS	0.007162186610369869
CTPS1	0.007003059904608415
CTPS2	0.007140947345168317
CTR9	0.02414014322722773
CTRB2	0.004855159853253767
CTRC	0.0024221739055477246
CTRL	0.012126617724269411
CTSA	0.007249002147407689
CTSB	0.009404327351253914
CTSC	0.014043479841340035
CTSD	0.01660649948261361
CTSE	0.004829738438834098
CTSF	0.014547307313960707
CTSG	0.012140587111489857
CTSH	0.00243098771064883
CTSK	0.0072000700840807305
CTSL	0.002430003632374085
CTSL3P	0.0072799476125547675
CTSLP2	0.0024307509917764003
CTSO	0.004721174009995223
CTSV	0.0069888690444235135
CTSW	0.004849221774589224
CTSZ	0.0024227112566086177
CTTN	0.0237615343043048
CTTNBP2	0.043265268793507346
CTTNBP2NL	0.00714892951544339
CTU1	0.002429283709066118
CTXN1	0.002423048489054515
CTXN3	0.0022337187546410623
CUBN	0.13021441231700023
CUEDC1	0.007038921574466209
CUEDC2	0.012138724608138415
CUL1	0.04760837386077436
CUL2	0.018842912883615923
CUL3	0.013392985511027584
CUL4A	0.015842093142900714
CUL4B	0.019037105854249545
CUL5	0.00951333503437701
CUL7	0.028189578613295633
CUL9	0.05899434786882512
CUTA	0.006961975723310034
CUTC	0.012135973554711762
CUX1	0.024780743101749946
CUX2	0.03107865074877287
CUZD1	0.014440241750744974
CWC15	0.0024260117514967668
CWC22	0.014364745956721811
CWC27	0.029014387326346806
CWF19L1	0.01451713298219136
CWF19L2	0.009464327440558423
CWH43	0.011959162330733703
CX3CL1	0.014329994391077693
CX3CR1	0.004657838271584526
CXADR	0.00913658281055804
CXADRP3	0.014567118879552988
CXCL1	0.002426562767088183
CXCL10	0.004857035484339679
CXCL11	0.002429951618211241
CXCL12	0.011691844857870554
CXCL13	0.00720574683638041
CXCL14	0.00240854978176309
CXCL16	0.0024216018796559846
CXCL17	0.009715045439164686
CXCL2	0.0024273443999171702
CXCL5	0.002413988527350513
CXCL6	0.002426634955135795
CXCL8	0.009633243642328806
CXCL9	0.007260391931338262
CXCR2	0.002420736886791275
CXCR2P1	0.0024300621570515647
CXCR3	0.009532853380592402
CXCR4	0.014500279868878495
CXCR5	0.004824562060141518
CXCR6	0.011853451586961083
CXXC1	0.02626210426498826
CXXC4	0.00242376525341145
CXXC5	0.002401691803744178
CXorf21	0.0024310815417936966
CXorf23	0.018821665093430907
CXorf36	0.009635889739203587
CXorf38	0.01434916985020283
CXorf40A	0.0023555777900264143
CXorf40B	0.002425528260709914
CXorf56	0.007272013197123989
CXorf57	0.018972750205622023
CXorf58	0.002420360520272057
CXorf65	0.002432110823800758
CXorf66	0.00971260256377198
CXorf67	0.009508228747404169
CYB561A3	0.008952896660833825
CYB561D1	0.007049458333637954
CYB561D2	0.01200665791218705
CYB5A	0.0072132882684921495
CYB5B	0.00944807096032087
CYB5D1	0.009556061561029745
CYB5D2	0.004825126604877151
CYB5R1	0.00970560540151074
CYB5R2	0.004807780127002031
CYB5R3	0.009535885129085242
CYB5R4	0.0024228898622582554
CYB5RL	0.007134522834951119
CYBA	0.004859549172092149
CYBB	0.0023933720578916324
CYBRD1	0.002328569416449069
CYC1	0.019432912406390886
CYCS	0.002427100720405308
CYCSP6	0.0024249952441688215
CYFIP1	0.018979540013178118
CYFIP2	0.018341296259855526
CYGB	0.012038884116203531
CYHR1	0.011577176026911907
CYLC1	0.016820841007827523
CYLC2	0.019296768096061727
CYLD	0.0038042946741681473
CYP11A1	0.007257452322472132
CYP11B1	0.01204542925432689
CYP11B2	0.026592018970585777
CYP17A1	0.009508525701342689
CYP19A1	0.007056613078076807
CYP1A1	0.014140021148359013
CYP1A2	0.009682215156668868
CYP1B1	0.0071552961466432915
CYP20A1	0.00723826408149413
CYP21A2	0.004435405167668993
CYP24A1	0.014418709324099357
CYP26A1	0.014519740170931456
CYP26B1	0.011911771089308814
CYP26C1	0.004853821823553533
CYP27A1	0.012130600094468735
CYP27B1	0.024220235212192836
CYP27C1	0.00726296886524236
CYP2A13	0.012106422398736391
CYP2A6	0.01936404133828665
CYP2A7	0.026540631535331306
CYP2A7P1	0.004854886301860247
CYP2B6	0.016606701232146172
CYP2B7P	0.007284372498853396
CYP2C18	0.019234668800740727
CYP2C19	0.014488807314638147
CYP2C8	0.016350116230486253
CYP2C9	0.012125615743178797
CYP2D6	0.002403591156649823
CYP2D7	0.002429228637909317
CYP2E1	0.012105863369734305
CYP2F1	0.019348070243042435
CYP2J2	0.004839415807742595
CYP2R1	0.01442187850692151
CYP2S1	0.007247883381386698
CYP2U1	0.004820231062020785
CYP2W1	0.0023438646762818116
CYP39A1	0.009663323353456273
CYP3A4	0.019081381463382948
CYP3A43	0.016569232820280864
CYP3A5	0.03132960915776835
CYP3A7	0.01934945007933078
CYP46A1	0.016641050237562207
CYP4A11	0.01888579418034674
CYP4A22	0.01900701518805595
CYP4B1	0.014097882000164727
CYP4F11	0.008952963416080002
CYP4F12	0.016868735908175867
CYP4F2	0.012038634944527135
CYP4F22	0.004824830163836906
CYP4F3	0.013895993150908989
CYP4F30P	0.0024249471389248835
CYP4F8	0.014389188282122371
CYP4V2	0.012033048543917069
CYP4X1	0.014446473366880803
CYP4Z1	0.012129440151371622
CYP4Z2P	0.016989652891443885
CYP51A1	0.00963594110193385
CYP7A1	0.01937014028343028
CYP7B1	0.009716031213265548
CYP8B1	0.004852350481695798
CYR61	0.016876862058321052
CYSLTR1	0.0024209176403216493
CYSLTR2	0.004760305187903052
CYSTM1	0.004852690356494771
CYTH1	0.009487736827466302
CYTH2	0.012023065386468424
CYTH3	0.007178568906478371
CYTH4	0.009683228210625934
CYTIP	0.0048449134574624925
CYTL1	0.0072883483843665265
CYYR1	0.012046560783781537
D2HGDH	0.009618077794453086
D4S234E	0.0072870831031944475
DAAM1	0.02383814781359251
DAAM2	0.01908239771334719
DAB1	0.004221687854957376
DAB2	0.01883237370837374
DAB2IP	0.011658636607854267
DACH1	0.027813438766159
DACH2	0.0024255364778976722
DACT1	0.019132021790786578
DACT3	0.004820831522530017
DAG1	0.008836313380910716
DAGLA	0.014387252280518816
DAGLB	0.021339622438353353
DAK	0.01694373516497936
DALRD3	0.019116744046281452
DAND5	0.002420895593996146
DAO	0.0024213821553260755
DAOA	0.007266040094387941
DAP	0.0024218886563266394
DAP3	0.011904290805526447
DAPK1	0.031221601038574052
DAPK2	0.004830169117844534
DAPK3	0.007148505599915803
DAPP1	0.0046462275847695906
DARS	0.009697238557845001
DARS2	0.019202951091275677
DAW1	0.012097608027063096
DAXX	0.016690072103280544
DAZAP1	0.009592681714922792
DAZAP2	0.016685014088855435
DAZL	0.009649549999819087
DBF4	0.02649088669072899
DBF4B	0.00961988734851525
DBH	0.00483031461573439
DBI	0.011918034760226709
DBN1	0.009590582592582749
DBNDD1	0.01203415278432236
DBNDD2	0.00475280601092566
DBNL	0.009430554954726878
DBP	0.0072605933815965045
DBR1	0.009663738497385959
DBT	0.014440756692366321
DBX1	0.004854788765279751
DBX2	0.007281170469959829
DCAF10	0.009104516610505502
DCAF11	0.014263965286260543
DCAF12	0.03114238633341761
DCAF12L1	0.019382305075865164
DCAF12L2	0.021829513384065864
DCAF13	0.023356030196845765
DCAF15	0.009679848620155215
DCAF16	0.007137448001414856
DCAF17	0.011512637586181295
DCAF4	0.007150956209395837
DCAF4L1	0.012094663510738549
DCAF4L2	0.024041727685953005
DCAF5	0.004436680324288297
DCAF6	0.021356281338403955
DCAF7	0.009646386498734888
DCAF8	0.01665738936504182
DCAF8L1	0.02406773571779114
DCAF8L2	0.0024175554037300807
DCAKD	0.007212037507707969
DCANP1	0.0071329959798612725
DCBLD1	0.009659423863593728
DCBLD2	0.01658748318797736
DCC	0.06964085021762613
DCD	0.002430722814029023
DCDC1	0.035635003445930305
DCDC2	0.009578227194574468
DCDC2B	0.004836711147798426
DCHS1	0.043574522803184815
DCHS2	0.09129682727368976
DCK	0.01654533808331757
DCLK1	0.02349722263647309
DCLK2	0.028794202535652676
DCLK3	0.009489173528579196
DCLRE1A	0.03592204757682945
DCLRE1B	0.016833111736847754
DCLRE1C	0.013709963277376993
DCLRE1CP1	0.002429228637909317
DCN	0.012920572360711988
DCP1A	0.018966284672896003
DCP1B	0.00954490205861892
DCP2	0.021111998331138488
DCPS	0.009708592151472033
DCST1	0.01686922254383851
DCST2	0.012112860547723177
DCSTAMP	0.014459640093960151
DCT	0.02642730995056653
DCTD	0.004808149719661454
DCTN1	0.01580507008997411
DCTN2	0.009678881095710737
DCTN3	0.002242483061689331
DCTN4	0.014277249502165515
DCTN5	0.007001214586887578
DCTPP1	0.004835759533119673
DCUN1D1	0.004732568057948821
DCUN1D2	0.014487186845170903
DCUN1D3	0.0048181435888763465
DCUN1D4	0.009362160713457149
DCUN1D5	0.007238138488887697
DCX	0.006180355135168542
DCXR	0.004858828896743432
DDA1	0.0024208826392506607
DDAH1	0.016469502744230518
DDAH2	0.0047978447615218784
DDB1	0.019295897524755218
DDB2	0.019246357991742187
DDC	0.009317643521767435
DDHD1	0.02326767799184608
DDHD2	0.023585926566041776
DDI1	0.019380999481211605
DDI2	0.016460023674784975
DDIAS	0.022814360476982702
DDIT3	0.00240730704442451
DDIT4	0.009702049633338304
DDIT4L	0.009677859065876608
DDN	0.007269862188672522
DDO	0.002244150072346338
DDOST	0.0024135705615460725
DDR1	0.013731391692876849
DDR2	0.02136503587121798
DDRGK1	0.0024266784811089286
DDT	0.002411426442446622
DDTL	0.002429934832076432
DDX1	0.0187648075258325
DDX10	0.02502654381438691
DDX11	0.025719726406323515
DDX12P	0.007291792986326086
DDX17	0.021399481721312803
DDX18	0.02411301263719725
DDX19A	0.014450898373764797
DDX19B	0.016521140183900506
DDX20	0.035394153941062066
DDX21	0.01635707806054118
DDX23	0.021646698048426703
DDX24	0.02585126171623325
DDX25	0.002360979513045457
DDX26B	0.029050861422376877
DDX27	0.0095577209821726
DDX28	0.004854943087603055
DDX31	0.009351212404379038
DDX39A	0.004856294521282976
DDX39B	0.024098643980425678
DDX3X	0.031178035978166208
DDX3Y	0.004841648955736169
DDX4	0.028648814372694453
DDX41	0.014346890434269517
DDX42	0.028859174300657514
DDX43	0.009665450124722192
DDX46	0.021238509808420104
DDX47	0.009623724802068181
DDX5	0.031016783631181866
DDX50	0.012017727437935374
DDX51	0.004811089680648847
DDX52	0.026268226393550656
DDX53	0.00727322669242238
DDX54	0.023573812715701584
DDX55	0.009323521489129375
DDX56	0.002430266656694924
DDX58	0.021571425594570436
DDX59	0.02157778457830628
DDX6	0.007058657710758443
DDX60	0.02134314696098953
DDX60L	0.025050577029775464
DEAF1	0.004835109713701637
DECR1	0.007233444984494163
DEDD	0.014049757600839527
DEDD2	0.0023195612295816475
DEF6	0.009695576145178242
DEF8	0.013964715227823731
DEFA5	0.004860494591991749
DEFA6	0.0024098329702658128
DEFB1	0.004863291011437347
DEFB106B	0.002431685463166833
DEFB112	0.004863635995752113
DEFB114	0.002432337240706793
DEFB115	0.0024313267520087306
DEFB116	0.002432850432887014
DEFB119	0.002429520628613338
DEFB121	0.0024316513925069162
DEFB124	0.0024306028072679942
DEFB125	0.004860443727343847
DEFB128	0.004862608351956068
DEFB129	0.007280645984372691
DEFB135	0.002432428141056593
DEGS2	0.0024196166530441572
DEK	0.0143609487318042
DENND1A	0.004743927436242077
DENND1B	0.011959238334771869
DENND1C	0.014420296009577574
DENND2A	0.023212652482726272
DENND2C	0.023424279318042262
DENND2D	0.007237734621668873
DENND3	0.0188237269100117
DENND4A	0.034093179603377
DENND4B	0.042778712062955256
DENND4C	0.06730456145505577
DENND5A	0.016707981799928405
DENND5B	0.04217129913672562
DENND6A	0.016773750907300346
DENND6B	0.007225717653257816
DENR	0.004821094012868076
DEPDC1	0.023989719977720172
DEPDC1B	0.009659366798536469
DEPDC4	0.012134766486923864
DEPDC5	0.04145725078872114
DEPDC7	0.007285033606060645
DEPTOR	0.007221682737354583
DERA	0.004846657562802509
DERL1	0.00211282179007363
DERL2	0.007117658038410731
DERL3	0.0048330533228624056
DES	0.0024305532622937356
DESI1	0.004832809991489386
DESI2	0.009686548790146849
DET1	0.00453065731216934
DFFA	0.02384292452780127
DFFB	0.0023570262001551354
DFNA5	0.01638299610808589
DFNB31	0.014049601110536675
DFNB59	0.0068311397932059575
DGAT1	0.007257626572774215
DGAT2L6	0.007199903890890088
DGCR14	0.01671531906258825
DGCR2	0.002356763044930564
DGCR5	0.007228509795321679
DGCR6L	0.002420157117198372
DGCR8	0.01905800992549297
DGCR9	0.002430099492183679
DGKA	0.03566548694883113
DGKB	0.03201551476423462
DGKD	0.023212915107860086
DGKE	0.01650385481177205
DGKG	0.03277011396221636
DGKH	0.02614227226023379
DGKI	0.015498338183880848
DGKK	0.03573947477541912
DGKQ	0.00484747607726936
DGKZ	0.009145974438040999
DGUOK	0.004817076831317421
DHCR24	0.007196217788253954
DHCR7	0.007204278524077788
DHDDS	0.01199420164406905
DHDH	0.016944982958788584
DHFRL1	0.006780145306380812
DHODH	0.0023620245812747518
DHPS	0.009600888088455958
DHRS1	0.004816150970401583
DHRS11	0.007237883172717352
DHRS12	0.0024089131116639085
DHRS2	0.00953005548977219
DHRS3	0.01452254588290217
DHRS4	0.011844003500505918
DHRS4L1	0.007273104579793139
DHRS4L2	0.0048005411139191885
DHRS7	0.009567150841508682
DHRS7B	0.0096852406751518
DHRS7C	0.004841293206320798
DHRS9	0.01140620498434223
DHRSX	0.011861601400949252
DHTKD1	0.02880264226499443
DHX15	0.028959083001534203
DHX16	0.023998526822941492
DHX29	0.028287413177042947
DHX30	0.03278261366520138
DHX32	0.020928230113538577
DHX33	0.014270607432792683
DHX34	0.02651236739127217
DHX35	0.01437136915288678
DHX36	0.023538183712635947
DHX37	0.014314867022566458
DHX38	0.01930164727187005
DHX40	0.011969126785142756
DHX57	0.02406573640878104
DHX58	0.009670123800624372
DHX8	0.030860859142881832
DHX9	0.04328444759725898
DIABLO	0.007072935775043745
DIAPH1	0.011462219249534576
DIAPH2	0.049455644730144105
DIAPH3	0.018676573904720994
DICER1	0.040356083046514446
DIDO1	0.0881036316454791
DIEXF	0.020855491612045668
DIMT1	0.0024221904395910457
DIO2	0.006335622596940412
DIO3	0.012120072624431624
DIP2A	0.014034823247273348
DIP2B	0.03353088307012121
DIP2C	0.034988758784717536
DIRAS1	0.002424068339811886
DIRAS2	0.002230967518952159
DIRC1	0.009714579602715892
DIRC2	0.014379113600460115
DIS3	0.013391982723236434
DIS3L	0.02391759469092815
DIS3L2	0.009640269156441133
DISC1	0.008896299088860778
DISP1	0.024123133012240273
DISP2	0.018686821304302596
DIXDC1	0.011842149067539219
DKC1	0.0048086043459036245
DKK1	0.007204294964046304
DKK2	0.009665947201551466
DKK3	0.016594775473788577
DKK4	0.0024278264415426264
DKKL1	0.007267080274466398
DLAT	0.009600536706567152
DLC1	0.04253616015103375
DLD	0.014127340283320338
DLEC1	0.03749701318937742
DLG1	0.02526442274099021
DLG2	0.0371427940629888
DLG3	0.013801237219387771
DLG4	0.0190641786126003
DLG5	0.033572859369014524
DLGAP1	0.03197387871973833
DLGAP2	0.011845097679247135
DLGAP3	0.021237662269361884
DLGAP4	0.016161025166471533
DLGAP5	0.019278029934738105
DLK1	0.009410817934228665
DLK2	0.004824930378231664
DLL1	0.02182152870506077
DLL3	0.009680877560953162
DLL4	0.009659982157902465
DLST	0.00480189538407054
DLX1	0.004767608577983026
DLX2	0.009587235365745878
DLX3	0.012082797099989476
DLX4	0.006998974633958257
DLX5	0.002417724904938035
DLX6	0.004852644428359338
DMAP1	0.004626750823541013
DMBT1	0.03782093022326165
DMBX1	0.016821193524787538
DMC1	0.0120425409232722
DMD	0.09368525147690823
DMGDH	0.014373602381641445
DMKN	0.009302745867871134
DMP1	0.014509646079578132
DMPK	0.016284915114029606
DMRT1	0.016888866004450324
DMRT2	0.020386264786976208
DMRT3	0.014405566231223422
DMRTA1	0.012005076111662025
DMRTB1	0.016970957425163073
DMRTC2	0.0048256919902784105
DMTF1	0.023432000651604515
DMTN	0.009096155617244512
DMWD	0.011976254832524385
DMXL1	0.06030340189822029
DMXL2	0.08938846011010725
DNA2	0.023856107508085363
DNAAF1	0.021791091226560054
DNAAF2	0.01903525346201881
DNAAF3	0.013981411856956122
DNAAF5	0.00718349645280766
DNAH1	0.058882838526003664
DNAH10	0.07264227715994402
DNAH11	0.11310930516403038
DNAH12	0.011333670285049969
DNAH14	0.0021544786228052774
DNAH17	0.09140800904506155
DNAH2	0.05458424078655196
DNAH3	0.10966571839984941
DNAH5	0.13796656257314072
DNAH6	0.03048949195303699
DNAH7	0.10128064609491325
DNAH8	0.09722920355278983
DNAH9	0.0729964635146226
DNAI1	0.009362687052348337
DNAI2	0.0238633636406058
DNAJA1	0.012042025926991894
DNAJA2	0.004572048996464171
DNAJA3	0.007189100914272022
DNAJA4	0.0071677105683307825
DNAJB1	0.0071535190599221424
DNAJB11	0.009641312371596615
DNAJB12	0.007174701289824008
DNAJB13	0.007222770431755832
DNAJB14	0.00721361463754774
DNAJB2	0.00962585774169936
DNAJB4	0.0048315375490527515
DNAJB5	0.004771677494883071
DNAJB6	0.014087581710582652
DNAJB7	0.0048244797668113605
DNAJB8	0.011721496153433512
DNAJB9	0.0024019414607573913
DNAJC1	0.012107485882731165
DNAJC10	0.020329501415312926
DNAJC11	0.016521587515077665
DNAJC12	0.009675009635430968
DNAJC13	0.05015668568417543
DNAJC14	0.02599887713209189
DNAJC15	0.004817437436869751
DNAJC16	0.027648057661824772
DNAJC17	0.012006553644121025
DNAJC18	0.004800595799791175
DNAJC2	0.007061816610327053
DNAJC21	0.011603338011829594
DNAJC22	0.0071320871411740825
DNAJC24	0.0023365646539403166
DNAJC25	0.0023243405751054214
DNAJC28	0.007244235388042234
DNAJC3	0.023600722888590314
DNAJC30	0.004850297827375636
DNAJC4	0.0024221697478998337
DNAJC5	0.0024271343602677046
DNAJC5B	0.01209501068133791
DNAJC5G	0.0024234361695836737
DNAJC6	0.03060869867490492
DNAJC8	0.0024308937893597056
DNAJC9	0.004825878357959619
DNAL1	0.0068762698857799225
DNALI1	0.0024290355074141953
DNASE1	0.0022978748074347875
DNASE1L2	0.002380876168812684
DNASE1L3	0.014431140189467695
DNASE2	0.007278366828184911
DNASE2B	0.012060263219887051
DNER	0.012077658019840006
DNHD1	0.03347368461012458
DNLZ	0.002411017218965338
DNM1	0.021982666935106077
DNM1L	0.013846667268446517
DNM1P33	0.0024282331438138702
DNM1P34	0.004713434336785566
DNM1P46	0.009622978885105707
DNM1P47	0.012143035019157549
DNM2	0.03271813994494831
DNM3	0.01737056095578931
DNMBP	0.020851992987182932
DNMT1	0.02828089413055086
DNMT3A	0.031740209704918275
DNMT3B	0.02075775984610619
DNMT3L	0.007245706960472158
DNPEP	0.00959017298967408
DNPH1	0.00727874783834348
DNTT	0.02136229097175217
DNTTIP1	0.012119050835098028
DNTTIP2	0.01441657801357015
DOC2A	0.009552719564982208
DOCK1	0.02611182043664641
DOCK10	0.032158912617932515
DOCK11	0.02128587611234353
DOCK2	0.02364643847438809
DOCK3	0.031108046784640644
DOCK4	0.039468207007620874
DOCK5	0.012003797487803034
DOCK6	0.03599383848473278
DOCK7	0.03875050532373972
DOCK8	0.039109333751115624
DOCK9	0.04078448019545768
DOK1	0.01665436587926181
DOK2	0.014527995630436049
DOK3	0.0023887363955310587
DOK4	0.007195573986999602
DOK5	0.009598733733582014
DOK6	0.004804828298612324
DOK7	0.004627609276445836
DOLK	0.009578704329623542
DOLPP1	0.00240304778704114
DONSON	0.009585492252953973
DOPEY1	0.0489063100230198
DOPEY2	0.0642475717586116
DOT1L	0.06206674330111029
DPAGT1	0.023632131937608443
DPCD	0.0024226844378040418
DPCR1	0.002404197070312592
DPEP1	0.004843278039204012
DPEP2	0.007248820692379668
DPEP3	0.012113669330188731
DPF1	0.004785166199607164
DPF2	0.019176683634883264
DPF3	0.009452296766129638
DPH1	0.009633097248748623
DPH2	0.019242652109916596
DPH3	0.0023993584634290663
DPH5	0.0023948774714258104
DPH6	0.0021753203667569166
DPH7	0.007247087773639629
DPM1	0.0072835699345435295
DPM3	0.007275674700161293
DPP10	0.03076575407350171
DPP3	0.014405961916060032
DPP4	0.023710496771806918
DPP6	0.03245312897050281
DPP7	0.0072697754008942145
DPP8	0.02349228176322229
DPP9	0.01372177256987976
DPPA2	0.004853428392771367
DPPA3	0.007290367167795107
DPPA3P2	0.004813563327797277
DPPA4	0.012094573421843
DPPA5	0.0024319775818193927
DPRX	0.004859730888383002
DPY19L1	0.00917987589164145
DPY19L1P1	0.002429066976546664
DPY19L1P2	0.0024282465660480264
DPY19L2	0.02379889493363921
DPY19L2P1	0.021570240926076067
DPY19L2P2	0.02868447544645917
DPY19L2P3	0.00965823756390597
DPY19L3	0.018010701572862307
DPY19L4	0.014460253077711972
DPY30	0.0048458137494379345
DPYD	0.03322629912638496
DPYS	0.03635991915285329
DPYSL2	0.01192364301999393
DPYSL3	0.004781143233774841
DPYSL4	0.007224029840242389
DPYSL5	0.0024067429846933446
DQX1	0.01194600894382321
DR1	0.0071502757857950915
DRAM2	0.009681037247126392
DRAXIN	0.006768009046169334
DRC1	0.014312116296023058
DRC7	0.01421305800961268
DRD1	0.007018238469194653
DRD2	0.011096445703961118
DRD3	0.0024044914947438088
DRD4	0.0024259881452526923
DRD5	0.0072731841989020175
DRG1	0.0145336138272024
DRG2	0.009591290226030441
DRGX	0.004817310658524104
DRICH1	0.00726753829046026
DROSHA	0.02101256572989746
DRP2	0.013526408149377356
DSC1	0.02862653502212412
DSC2	0.013495132535311751
DSC3	0.028607042750184965
DSCAM	0.04631935701337567
DSCAML1	0.03541585053638495
DSCC1	0.004746951358542461
DSCR10	0.004819134120114126
DSCR3	0.021382744647628224
DSCR4	0.007151446760234254
DSE	0.012619196964130514
DSEL	0.03068192618073951
DSG1	0.026181932183143224
DSG2	0.026472627381474153
DSG3	0.01931429166586928
DSG4	0.024042245389748692
DSN1	0.009588458326275372
DSP	0.0771525634975223
DSPP	0.021429127888945288
DST	0.16219179117536112
DSTN	0.002431160184373573
DSTYK	0.023027876308171612
DTD2	0.004630402723158529
DTL	0.014115581670522638
DTNA	0.013299917762505378
DTNB	0.011669751194719774
DTNBP1	0.012040001886209224
DTWD1	0.016439007302318207
DTWD2	0.002427685643161701
DTX1	0.002426342711632354
DTX2	0.014129891083640657
DTX2P1-UPK3BP1-PMS2P11	0.004841033394980583
DTX3	0.009514462576424578
DTX3L	0.019130092622894224
DTX4	0.009457389256614901
DUOX1	0.007169635381159307
DUOX2	0.019210071751893924
DUOXA1	0.0023746609620160413
DUOXA2	0.009703261672968502
DUPD1	0.009711927560003641
DUS1L	0.01687351315048183
DUS2	0.0047818202656880115
